N1	N2	Na	Tsplit	M12	M21
0.4403	1.82734	1.99448	1.01679	39.46751	29.67302
1.03313	1.62976	1.94275	1.65101	30.72696	39.8695
1.99111	0.70875	0.59677	1.42635	7.26013	29.76809
1.77606	1.56006	1.01266	0.28643	20.66631	21.60223
1.23233	0.50565	0.06726	1.65194	16.8062	18.08577
0.95946	0.46671	0.94922	0.8882	21.27958	30.08373
0.44563	0.31577	1.87332	0.03516	26.58972	31.63672
0.33797	1.20025	1.02525	1.39367	37.18068	38.4025
0.93134	0.38957	0.25338	0.84845	36.43635	3.43197
0.39057	1.67569	1.19427	1.0688	4.65107	28.28877
1.35566	1.51062	0.25392	0.78869	36.29231	26.10547
1.97028	1.21939	0.09915	1.57888	34.52749	35.02179
1.48581	0.73991	0.41515	0.77701	5.41541	26.42621
1.45767	1.62776	1.19991	1.24709	4.27419	29.85733
1.5646	1.39511	1.02565	0.92394	21.7075	33.23338
1.74961	0.92423	0.25214	1.59474	37.14039	13.19566
0.11286	0.92994	1.8541	0.45841	22.74459	32.60199
0.15055	0.75041	0.14336	1.62711	28.43509	26.86909
1.26239	1.55417	0.57613	0.77911	4.52334	17.6501
0.88396	0.59384	1.65194	0.61474	21.75711	39.49667
1.00465	1.52917	0.16793	0.91888	4.12923	7.34661
0.84424	1.58743	1.3299	1.25229	7.69264	38.39476
1.21805	1.50499	1.57292	0.72891	15.98706	3.13782
0.17975	1.83434	0.4761	0.65408	29.64023	15.55791
1.24043	1.14796	1.80664	0.03488	33.32421	25.47778
0.03448	0.18338	0.18771	0.44389	29.40298	17.17819
0.8109	0.68476	1.92203	0.89422	31.67244	9.91761
0.97133	0.64807	1.30054	1.37892	25.30865	27.91858
1.45044	0.81075	1.10029	0.71126	12.61143	22.98027
0.04029	1.04101	1.52522	1.71493	5.94182	11.43976
0.39849	1.69045	0.38624	0.90003	3.16039	5.5857
0.06746	1.13467	0.27062	1.66857	12.35272	25.94386
0.36122	0.5764	1.56695	1.5313	22.4843	37.06426
1.28258	1.05914	1.16551	0.08717	21.45581	7.43907
1.21909	1.32184	0.2857	0.8346	28.82283	37.49695
1.31515	1.12724	0.37818	0.2949	22.2864	21.68964
0.79547	1.87063	1.1793	0.81846	26.80745	30.16312
1.70868	0.30207	1.13014	0.82847	2.31	26.82227
0.32116	1.42035	0.25797	0.30324	7.3581	30.02267
0.93334	1.62752	0.48323	1.13668	17.40902	10.49867
1.18633	1.47572	1.35858	1.11921	16.29491	16.1449
1.95244	0.29417	1.7696	0.9498	37.46076	8.09202
1.8062	0.38494	1.73782	1.43247	26.57836	13.61904
1.75561	0.82039	1.32073	0.99501	23.90969	3.05238
0.76054	0.27233	0.68629	0.99162	6.11073	18.64817
1.99896	0.86635	0.28116	0.10471	32.75423	22.28362
1.00941	0.67189	1.40647	0.24275	18.25474	13.09752
1.9517	1.93739	0.0257	0.33037	38.99292	34.59842
1.05889	1.3709	1.10818	1.27171	24.46021	7.91892
1.12861	1.02382	0.60349	1.36694	23.55264	17.42971
0.1599	0.48353	1.73679	0.36216	26.73956	39.66114
0.21244	1.79744	1.75908	1.38314	24.44168	32.98356
0.36833	1.53542	1.10171	0.92244	37.27916	36.24171
0.34769	0.64868	0.21927	0.39694	15.56656	5.16638
0.55003	0.90479	0.65166	0.31027	39.45485	13.65476
1.32577	1.11309	1.76962	0.57269	30.78365	1.28871
0.4238	1.02256	0.31943	1.17841	23.84147	18.19831
1.60186	0.99073	0.5378	0.62476	3.27982	32.85215
1.06326	0.32908	0.45446	0.9426	15.8726	33.43971
0.6658	0.60337	0.15555	1.26602	36.73662	13.97347
1.80843	0.18145	1.35531	0.78997	19.12266	22.28229
0.0362	0.36574	0.082	0.7582	29.95221	4.73615
1.79284	0.14044	1.74291	0.59947	35.35896	19.27227
1.36564	0.79565	0.70943	1.61758	21.61088	15.86789
1.63919	1.74158	1.04379	1.25933	20.19643	31.39667
0.76396	0.77116	1.06421	0.04139	8.07359	7.40967
1.87179	0.97934	0.0498	0.22955	31.18201	20.61654
0.192	1.08222	0.63164	0.81691	20.0173	22.75061
1.81126	1.99042	1.29933	1.18932	11.57468	4.17571
1.29111	0.70194	0.97538	1.30163	33.37028	9.9998
0.39561	0.04075	0.83051	1.50505	33.41205	32.91254
1.75925	0.60308	0.45915	0.28445	9.21114	16.24766
0.2684	1.99319	0.59204	0.71627	16.08285	2.23531
1.70839	0.22945	0.25958	1.47607	30.58414	5.29972
0.16706	0.3595	1.21027	0.75102	28.72446	22.07036
0.8616	0.75297	0.76696	0.67264	34.17628	8.29373
0.77689	1.02758	0.85682	1.41815	20.73874	30.85907
0.98719	0.56342	0.12292	0.04461	32.85926	38.30855
1.18224	0.36235	0.39532	0.60068	31.09973	11.9391
1.40278	1.82982	1.3604	0.77949	24.03369	34.27868
0.85521	0.9237	1.51535	0.34369	21.25482	25.69018
0.82677	1.27616	0.49483	0.63481	18.55368	4.13893
0.49777	0.80977	1.83027	0.81805	19.90032	12.79411
1.42947	1.07014	1.34804	0.29322	8.73366	30.6666
1.86377	1.83896	1.00493	0.57443	29.50044	3.82943
1.03572	1.2499	0.12077	0.6635	29.55485	36.06115
0.88328	0.82077	1.89553	0.63904	18.12487	5.873
1.05472	0.65074	0.36592	0.83186	7.47082	28.36133
0.29792	0.47792	0.38056	0.39206	39.99823	35.90347
0.07978	1.55059	0.61459	0.28918	30.72296	17.937
1.71451	0.21354	1.59267	0.11697	1.18282	15.80285
1.66217	1.88072	0.67089	1.38185	24.67653	34.86354
1.81507	1.70153	1.06942	1.04491	4.28877	30.66514
1.19579	1.86625	1.61582	0.68116	39.24393	13.01799
1.34958	1.56527	0.2875	1.35726	5.10037	18.42499
1.93946	1.7136	1.81719	0.72753	32.61053	32.53682
0.16585	0.24382	1.03022	0.9535	31.2532	33.95337
1.04813	0.28216	0.44523	0.00326	30.20226	33.30246
0.91437	0.1088	0.99297	0.24481	36.90965	6.29481
1.72646	1.48652	1.57987	1.52201	20.45336	22.61394
0.15648	0.01074	1.30426	0.52624	9.43422	20.542
0.19965	0.37625	0.76182	0.90821	4.33638	19.36757
0.46241	0.85345	1.29356	0.67873	28.28633	21.33422
0.35653	0.76623	0.06442	1.14776	12.79447	12.9082
0.99033	1.96703	0.60586	1.6827	27.84902	36.36277
0.51991	0.81115	0.97347	1.1104	23.83463	23.10169
0.50192	1.84434	0.01094	1.25947	5.11766	33.4977
0.65387	1.82671	1.66686	0.9986	38.39685	25.71102
0.84655	1.75345	1.91795	1.17212	22.40967	35.68779
1.98113	1.76926	1.44575	1.2446	13.09398	29.38562
1.3515	0.05413	0.95764	0.79125	24.15539	39.19968
1.49336	0.52351	1.66109	1.33641	2.19875	10.38259
0.22861	1.95545	1.18152	0.18791	38.28459	15.7121
1.09948	1.40559	0.47128	0.22113	8.23924	1.11187
1.70106	1.09185	0.33245	0.13301	18.23392	24.7681
1.92034	0.01975	1.25747	0.6949	31.85437	20.75646
0.85889	1.96924	0.47687	0.06519	8.1129	26.90975
0.89379	1.03573	0.29284	0.38391	32.54401	27.98366
1.33039	0.39287	1.63455	1.19649	13.24502	8.78995
1.87443	0.9997	0.86387	0.1264	20.7664	15.88908
1.45473	1.32676	1.97236	1.41802	17.00464	11.94395
1.69376	1.70357	0.96806	1.13823	11.1555	30.29392
1.13087	0.92517	1.84145	1.33633	26.47015	2.62454
0.52198	0.80588	1.2144	0.53003	4.61802	8.24143
0.67073	0.48202	1.32256	1.54698	19.49718	19.35737
1.80287	1.34811	1.03466	1.34869	33.7719	28.44456
1.036	0.30627	0.34707	1.1024	23.84706	13.90422
1.03099	0.53012	0.35411	1.11709	31.15024	16.22739
0.09264	0.31679	1.62142	0.00266	28.30213	3.22271
0.84108	0.58312	1.46922	0.55896	25.42991	5.44705
0.09991	1.26992	1.79617	1.13095	13.11701	23.9838
1.06559	1.76639	1.77663	1.04565	21.53908	28.87475
0.87282	1.84177	1.65032	1.09151	16.67143	39.23283
1.58969	1.53137	1.50192	0.18132	4.83982	30.57159
1.18037	0.29512	0.14724	0.50627	28.82618	17.13138
0.09589	1.16575	1.0281	1.24998	2.75767	24.08663
1.77593	1.48535	0.5596	0.60331	35.56593	14.11448
0.71421	1.56897	0.27199	0.26272	35.62525	5.17019
0.1747	0.43135	1.24916	0.33714	28.34549	25.44484
0.70171	0.25852	0.44481	0.16464	7.08067	39.57844
1.70039	0.11757	1.16305	0.44049	10.16872	4.15124
1.51378	1.53289	1.81746	0.3303	35.87882	11.22251
0.62355	1.00218	1.16369	0.59519	8.09559	3.22965
0.99288	0.41026	0.24375	1.31757	27.72392	8.69246
1.94162	1.98384	1.38865	1.13168	20.22564	15.48652
1.81719	1.81643	1.69324	1.11724	37.38367	30.75604
1.55809	0.21575	1.85705	1.6091	15.04359	32.33967
0.33899	0.16476	1.47668	1.08365	3.37311	1.50155
1.81687	0.52211	1.57383	1.3136	38.89967	39.53345
0.45782	1.14424	1.82431	0.38032	4.7345	33.73055
0.57182	1.88131	1.59014	0.92818	3.08718	33.31863
0.55833	1.1084	1.19025	0.67497	6.93758	22.02688
1.29114	0.8839	0.00566	1.1841	38.6036	10.7103
0.97533	0.14586	0.62842	1.5613	30.04822	22.74389
0.99712	0.3787	1.69703	0.57535	3.27573	10.14742
0.17438	1.47787	0.36683	1.05442	23.82579	11.45435
0.32818	1.91396	1.29678	1.46056	27.34664	37.95744
0.26443	0.64453	1.01932	0.36318	20.40747	28.47875
0.12833	0.08628	0.13251	0.66295	35.37208	27.35109
1.83825	0.27183	0.31814	1.50201	23.3302	38.97126
0.27633	1.66256	0.81329	1.18723	3.70622	37.55826
0.14757	0.45461	1.27685	0.25587	19.75572	25.27837
1.47305	0.75714	1.4131	1.3827	15.75842	26.84326
1.41033	1.38531	1.79602	1.1906	21.9505	10.71727
1.36645	0.48832	0.98369	0.33703	8.79263	15.58791
0.52373	0.96009	1.45334	0.15249	24.34962	33.82178
0.16874	0.92168	0.30629	0.72524	32.41003	21.55604
0.87931	1.19849	0.63236	0.05674	13.81047	15.85938
1.42915	1.85789	1.32823	1.08028	26.89634	38.62179
1.66653	1.84181	0.01426	0.67378	18.42642	13.92469
1.13353	1.91996	0.16733	1.41066	21.05999	32.70481
0.40583	1.54612	1.56289	0.56608	16.16009	17.38611
1.32338	0.08337	0.99456	0.96757	21.33225	15.4679
0.25737	1.28736	1.80823	0.26302	19.47866	13.87762
1.87129	0.91801	1.42726	1.7342	7.04125	31.87785
1.61286	0.2354	1.12928	0.27869	34.38598	10.41704
0.01692	0.28846	1.48941	0.74765	3.77324	14.51517
0.4982	0.62956	1.6779	0.52381	11.02605	18.37443
1.17315	1.77851	0.39601	0.05183	13.03789	24.34346
0.22771	1.26407	1.0374	1.16513	15.00279	36.352
1.73523	0.15245	0.49545	0.54261	34.0544	34.06339
0.62104	1.47181	0.95851	0.38371	22.8602	35.36576
0.05562	1.95164	1.63393	0.35394	38.92301	17.71937
1.55477	1.26352	0.6766	1.54277	22.1556	1.14677
1.79819	1.45321	1.81803	1.62605	5.98971	21.76946
1.07254	1.8012	0.32807	0.07947	4.04522	22.07661
1.05001	1.19618	0.22508	0.53174	37.36578	36.29942
1.41017	1.31636	1.60086	0.40576	28.37785	23.40983
1.71794	1.31608	0.84618	0.72696	8.45977	22.22889
0.53597	1.68065	0.19667	1.04834	9.42806	38.66297
0.61479	0.25772	0.11247	0.67895	20.6411	32.1271
1.99325	0.56918	1.62637	0.93604	38.30691	24.45669
1.30612	0.46625	1.90447	0.3789	14.85188	34.02524
0.22045	1.17777	1.96681	0.3116	30.3655	7.63441
0.91139	0.72541	1.47495	0.376	18.49812	3.88395
1.44168	1.76921	0.11954	1.48765	36.02984	21.58195
1.88496	0.0716	0.37218	0.99429	13.93882	8.01166
0.37576	0.68873	0.57831	0.66095	1.62886	37.54632
1.75062	1.52013	1.67276	0.10125	22.24674	14.02958
0.75352	1.33035	0.07613	1.70751	29.54212	29.75688
1.09132	0.70519	1.51955	1.20508	34.19209	13.67693
1.67739	0.89369	1.48503	0.67827	27.70947	37.52255
1.6975	1.26785	0.38992	0.03841	1.54479	19.7902
0.29072	1.37383	0.43266	0.74817	34.85644	30.11072
1.04253	0.01861	0.30638	1.08005	5.29692	11.206
1.69539	0.47826	1.61206	1.18064	19.0538	36.11356
1.58522	0.95409	1.94712	0.01735	34.48752	34.95323
0.25404	1.39463	0.1278	0.13548	13.80897	30.92856
0.40752	1.54038	0.97113	0.28329	20.49957	2.05621
0.86385	1.33771	1.05058	0.32945	27.86997	21.12186
0.0647	1.58617	0.53481	1.19117	19.03875	35.42254
0.16333	0.92722	1.16091	1.32333	18.85188	10.44907
0.77589	1.29359	1.50558	1.60076	33.88573	5.31826
1.75774	1.06132	1.12322	0.16142	15.56305	9.88321
1.10548	0.2511	1.98278	1.33601	30.2427	26.84547
1.7853	0.61905	1.68769	1.09468	21.48084	34.57422
1.77849	1.70766	1.53783	0.12021	3.45868	28.22442
0.1547	0.0165	0.27846	1.42493	13.78502	15.21657
1.54027	1.99684	0.8046	1.24666	32.20028	12.41185
0.29135	0.0905	0.00922	1.27779	18.99193	26.97181
0.08698	0.4965	1.80449	0.89546	21.87776	10.46447
1.42448	1.7536	0.40693	0.39985	34.06733	12.2572
1.6461	1.22616	1.87606	0.86375	38.43483	21.66208
0.14707	1.49412	1.95219	1.00181	15.58537	39.39528
0.41551	0.58614	0.56556	0.48469	25.08947	12.89705
0.9647	0.906	1.35375	1.02733	7.90998	37.34875
0.13365	0.75216	1.03244	1.37296	19.99821	38.15471
0.98775	1.53504	0.45194	0.30454	37.061	22.76444
0.3355	0.97378	1.13187	0.39591	30.35792	10.32279
1.93869	1.02554	0.21753	0.22306	29.93005	6.47414
0.58189	0.58827	0.40214	0.34485	39.32016	39.03803
1.5193	1.77414	1.79059	1.54587	32.13965	34.88076
1.37022	0.53196	0.37292	0.79293	35.28808	5.82717
0.32655	1.4327	0.51404	0.11076	26.2076	34.67398
1.55541	1.00782	0.47805	0.41706	30.33437	15.89631
0.82058	1.68184	0.99296	0.89882	36.32498	3.1254
0.6922	1.05769	1.7121	0.07857	1.75723	33.60484
0.22358	0.84209	0.50729	0.73943	23.4322	14.27489
1.23862	1.55642	1.69469	0.62076	10.64593	30.67897
0.32704	1.1511	0.16501	0.07082	18.62517	24.38502
0.12026	0.23253	1.70772	0.35322	32.09958	7.51214
0.78843	0.73472	0.37972	1.11152	35.82628	39.81132
0.43825	1.30253	1.29854	0.36165	23.43768	2.97465
0.44534	1.77366	1.7951	0.61196	1.51916	36.09136
0.22816	1.4415	1.74222	0.73354	26.42611	7.18164
0.85069	0.62466	0.12222	0.30932	37.07395	11.58225
1.5088	1.30422	1.39196	0.17018	34.05578	31.96903
1.79905	1.87068	0.56815	0.19381	27.29023	29.20539
0.22926	0.03961	1.58304	1.0339	21.75968	23.5762
1.39658	0.35321	1.75285	0.48965	1.9561	26.92766
1.0465	0.90019	0.83147	0.00446	7.06819	37.85576
0.41697	1.09804	0.34988	1.51164	8.91846	14.67491
1.86221	1.81048	0.28309	0.22447	14.50413	33.4556
1.88157	1.62038	1.84257	1.74548	5.65788	16.98605
0.42402	0.38733	0.85012	0.59779	18.04251	14.60984
0.43599	0.3374	0.97743	1.25016	17.5493	8.36846
0.21777	0.94842	1.95035	1.6602	10.0763	34.98383
0.12226	1.40988	0.23746	1.38306	6.38199	13.69127
0.90037	1.29611	1.40223	0.3395	8.26436	9.69107
1.00499	1.78512	1.53509	1.40846	26.36979	15.78273
1.75315	1.94362	1.2786	1.60846	4.9068	13.70894
0.19455	1.26627	1.3856	0.29975	20.94914	33.08318
0.42473	0.54471	1.53435	0.18545	39.21909	3.67056
0.01161	0.88823	0.59361	0.39421	15.79686	12.53814
1.41514	0.69269	1.59214	1.06467	16.12123	13.53579
0.2938	0.76719	1.65749	0.10403	26.07568	7.20697
1.46794	1.09618	0.49324	0.3945	11.05643	34.67223
0.84207	1.14625	1.42448	1.50526	31.27488	37.35441
1.25145	0.68759	0.1071	1.66832	1.82023	30.81331
0.02063	0.17206	1.5826	0.38608	29.98315	30.1198
1.93641	1.48151	1.2544	1.70784	26.78777	27.37805
1.01809	1.55626	1.93289	0.31915	6.05796	30.18258
0.41993	1.12894	1.96227	0.21762	25.17824	6.68344
0.71967	1.04261	0.32313	1.24839	16.6139	16.50558
1.44226	1.94422	1.6089	1.15105	15.33951	8.90591
0.08943	0.80342	0.53094	0.98374	34.21672	37.46958
1.88644	0.43117	1.03222	0.24951	14.27419	32.69309
0.64639	0.19686	0.80686	0.89488	24.38916	3.89925
1.39655	1.21061	1.99053	0.08946	13.88866	10.41843
1.56539	0.76106	0.86621	1.70388	34.63091	14.56796
1.97711	0.76812	0.55786	1.13186	12.99412	36.32713
1.45224	0.89022	0.1133	0.28504	12.3555	5.30327
0.0123	0.69028	0.31068	0.41265	12.3634	38.36836
0.7686	0.54233	0.02464	0.12615	6.42096	7.59009
0.26004	1.53657	1.32774	1.55156	30.55806	3.31146
0.60689	1.805	1.73086	1.55431	16.19741	33.65275
1.63623	1.38638	0.19363	1.57067	28.6589	34.80528
1.65256	0.27748	0.26462	0.45656	25.24789	10.65358
0.28786	0.68043	0.60923	1.40818	21.20846	24.71327
1.31821	0.80859	1.96783	1.68033	30.8768	1.05378
1.18014	0.08462	1.99917	1.04629	11.24279	1.10182
1.07969	1.33507	0.04598	0.54986	26.23273	22.29024
0.46808	1.82528	1.62037	0.92186	6.69498	22.01039
1.81244	1.44794	0.51678	0.27379	7.4829	34.78373
0.0482	0.0779	0.39489	0.67331	9.06004	9.22154
0.46721	0.82245	1.78107	0.62296	25.97584	10.36183
1.25816	0.79907	1.94734	0.34172	27.11248	5.78682
0.19663	1.90894	1.38141	0.9373	27.45304	38.82763
0.97581	0.30762	0.3093	1.12116	7.26145	9.98151
0.05811	0.49077	0.63236	1.20152	37.41144	7.11992
1.45047	0.96619	1.64761	0.43885	19.99614	35.69718
1.82199	1.60569	0.99723	1.21288	8.73364	1.72586
1.56955	1.31012	1.07869	1.3822	30.53675	21.33006
1.5962	0.69099	1.38512	0.85314	39.26586	36.60784
1.39008	1.65105	0.41129	0.68944	13.72983	14.56511
1.43062	1.12802	0.71408	1.09046	32.22429	8.02997
0.60627	0.52292	0.85489	0.89541	1.5497	28.76999
0.04232	0.45378	0.50866	0.1711	21.95487	14.60434
1.91559	0.64631	1.839	0.23861	15.08396	14.58203
0.89514	1.59984	0.92974	0.96029	20.5892	13.02336
1.60563	0.03635	0.33298	0.88329	19.11291	32.18396
1.25073	0.2079	1.22368	1.01263	27.30103	14.54132
0.49175	0.32187	0.3917	0.59908	3.28601	4.95361
1.41552	0.07955	0.41167	0.55949	13.20583	16.48507
1.5362	0.37526	0.26668	0.40582	8.1117	22.34983
0.22126	0.24543	1.68578	0.72905	16.73254	34.37983
0.2444	1.70906	0.59196	0.9231	28.697	29.00611
0.93947	0.80064	1.74329	0.46462	25.12962	12.84914
1.90002	1.26796	0.21239	1.58599	37.96468	33.70552
1.4944	1.31802	1.58682	1.68583	33.73174	14.9263
1.34887	0.03298	0.38656	0.7462	9.41254	37.63672
1.78997	1.52802	1.13773	0.31761	13.25139	27.4179
0.80427	0.16362	1.06529	1.68146	10.33306	17.9653
0.10712	0.02985	1.28086	1.2571	10.34538	35.98484
1.85223	1.96729	1.09596	1.43531	24.96327	19.53542
1.9654	0.96381	0.23749	0.56052	38.50533	4.44458
1.84683	1.39809	0.17529	1.5017	20.47913	24.20628
0.21462	0.5186	0.59908	0.03199	31.11388	7.43534
1.44666	0.06602	0.39012	1.56113	8.0178	36.51712
1.10145	1.02966	0.62312	1.13438	35.35595	30.69678
0.49704	0.76763	0.72236	0.68349	29.67052	38.4142
0.50668	0.18185	0.76836	0.00495	6.82684	37.09411
1.11851	1.43076	0.59735	1.55293	19.18414	38.89396
1.12828	1.93093	1.89211	0.28835	24.17782	29.01182
0.66098	1.91325	1.5986	0.34408	36.00193	20.88536
1.82898	1.93986	1.76741	0.61154	27.99754	3.33338
0.40562	1.17354	1.50276	1.46888	8.41451	38.44214
0.16569	1.86624	0.70937	1.56802	21.90361	25.55703
1.56354	1.79705	0.80093	0.02049	5.52031	4.84284
1.58466	0.95455	1.84179	1.4782	38.04151	13.32363
1.23911	1.94058	0.55469	1.19026	10.49521	10.3793
0.39064	0.75949	0.89632	0.11101	37.17744	21.47219
1.13274	0.35494	0.74187	1.41377	9.25904	20.55349
0.37324	1.77834	0.44189	0.24993	24.98414	20.42138
1.99569	1.27211	1.5962	1.06288	4.20946	26.37578
0.80572	1.88207	1.66909	1.44775	18.5688	25.68408
0.75506	0.40965	1.7993	0.74649	37.46801	39.12602
0.47363	1.57652	1.59228	1.45331	31.56321	3.20238
0.41107	0.23291	1.3581	1.7288	20.11986	35.05991
1.94705	0.63582	0.71611	0.04768	39.48763	33.72554
1.87436	0.2719	1.8508	0.8067	11.11614	8.85049
1.53983	0.22882	0.83392	0.36134	34.85833	5.12894
0.48955	0.82811	0.50736	1.43528	14.54718	15.12545
0.68802	0.73732	1.02198	0.58568	22.05981	21.22774
0.75636	1.20199	1.92429	0.88455	33.33893	1.6202
0.59951	1.3137	0.75701	0.19727	30.61198	35.61519
0.93776	0.88198	0.53995	1.48838	10.18304	30.08074
0.65205	1.03229	0.52752	0.58469	10.17197	12.83625
1.17097	0.9625	0.95497	0.42733	25.59941	39.85076
1.44013	1.81673	1.43284	1.64322	10.32578	29.54294
0.99431	0.46551	0.46626	0.00117	33.27449	24.29333
0.9859	1.23574	1.60238	0.68677	25.25252	5.13385
0.5074	1.09965	1.99792	0.14562	13.6014	33.50868
0.19881	0.05568	1.50716	0.85783	3.83982	26.90071
0.25311	1.5824	1.39522	0.07041	28.39875	13.14804
0.02064	0.37103	0.40512	1.13217	5.48823	18.06355
0.86892	1.02153	1.44976	0.42287	19.31512	28.71512
0.39586	1.14286	1.02439	0.92815	18.86342	34.18212
1.87515	0.83508	0.95211	0.91018	21.57675	30.92122
1.26736	1.05648	0.34919	1.54637	3.55975	33.35595
0.63479	1.80319	1.14991	1.65445	12.44106	16.69728
1.58018	1.16939	0.37693	0.52574	30.68118	18.47532
1.09861	0.54688	1.69429	0.43276	28.64774	19.12655
0.6274	0.30982	0.3299	0.64603	8.03832	23.10611
0.77349	1.94781	1.26361	0.16492	38.80545	2.81999
0.79722	1.10226	1.80415	1.53836	11.1625	9.31108
1.75732	0.27415	1.24247	0.0927	36.59362	12.52981
1.83814	0.14278	0.55825	1.73711	15.34733	36.42163
0.28037	0.30669	0.51678	1.19834	4.36241	10.16231
0.76895	1.16667	0.92059	0.79217	31.86256	12.50245
0.81656	0.34174	1.57492	0.54905	23.29524	37.56142
0.4869	0.01804	1.82117	1.02891	19.87072	9.99603
0.54757	0.12874	1.73055	0.94718	26.83382	33.41846
0.65529	1.61281	0.49719	0.984	16.71144	29.1025
1.3045	0.2767	0.48492	1.08648	28.04366	33.72673
0.55928	0.9031	0.13845	0.27635	16.81966	1.77513
0.70545	0.18734	0.6326	1.6023	4.77814	22.84881
0.998	0.51049	0.80965	1.01515	14.34636	27.3864
1.46981	1.68033	1.53329	0.84926	34.80689	16.10755
1.03019	1.96854	0.80518	1.21566	36.18525	19.94297
0.26125	1.05682	0.63495	0.65304	37.68459	22.72945
1.79294	0.37399	1.40714	0.91892	8.95432	8.88247
1.43326	1.20674	0.33339	1.42649	38.32978	13.63714
1.97673	0.55644	1.55289	0.69105	4.27997	31.98372
1.58936	0.26918	0.61959	1.68552	17.87889	35.018
0.26786	0.66754	0.1368	1.61722	32.46215	35.00053
1.01142	0.96082	1.45741	1.24421	9.31814	31.81455
0.72418	1.33862	0.22249	1.19563	25.20727	25.4847
1.75969	0.71088	0.67088	1.40272	9.4841	15.31854
1.95232	1.12138	0.73375	0.58029	23.97564	16.42643
0.52643	1.74743	0.0566	0.53388	28.28023	35.02537
0.33212	0.71648	1.37078	0.12785	3.32576	10.32265
0.96811	0.43241	0.0162	0.2194	23.22138	10.81659
1.12483	1.5008	1.57858	1.0368	24.69813	7.84119
0.53212	1.66624	0.8148	0.87507	7.30057	5.4912
1.96374	1.79128	0.7826	0.58203	17.11557	35.69253
1.55772	0.58378	0.70465	0.57727	17.48482	11.02251
1.34993	0.65572	0.74521	0.1823	8.62221	38.48469
0.20375	0.55179	0.53054	0.45925	29.92427	19.61931
1.6141	0.11023	1.26016	0.00013	4.0913	33.91252
0.73111	0.90846	0.49572	0.24355	20.58429	33.30624
0.69011	0.2316	1.72082	0.68943	24.33249	27.74738
1.57524	1.6124	1.74594	0.93067	27.94751	39.16194
1.24701	0.16026	0.97977	1.32713	24.81112	10.61023
0.00923	0.29701	0.36549	0.43069	36.83377	27.11912
0.2538	0.73399	1.39907	0.51821	28.32184	38.42287
0.16857	0.27257	1.98036	1.33214	31.77389	3.1735
1.13233	1.0001	0.49347	1.212	6.10519	30.20036
1.84056	0.65572	0.43841	1.18499	25.12314	14.61073
1.86175	0.92282	1.85617	1.11388	38.59198	19.33155
0.52744	0.69743	1.26634	1.2787	20.04751	9.62202
0.77653	0.70527	0.37014	0.04816	28.88079	28.30881
1.1134	1.31804	1.89001	1.74045	16.57129	19.87665
0.28407	1.29816	0.58188	0.7614	23.2221	8.18537
1.08021	0.89715	0.34502	0.62978	12.04232	38.49039
0.17984	1.91725	0.63677	0.17602	23.59059	32.85609
0.31305	0.33666	1.17202	1.71349	23.00108	31.21048
0.43795	0.00367	1.57754	0.17934	16.62367	38.54502
1.46769	0.5282	0.30026	1.16455	14.99704	27.80648
1.29387	1.88439	1.75028	0.3036	31.71732	9.36682
1.90587	0.37164	0.06845	0.33411	32.72521	11.40202
0.62355	1.8341	1.51903	0.79734	19.87878	3.84151
1.82531	1.01468	1.07793	1.00934	11.60356	33.19311
1.37359	1.23015	1.9786	0.99288	6.40778	22.17009
1.55575	1.27046	1.97064	1.48395	37.32069	13.99918
1.25199	0.58607	0.96477	1.71647	25.95638	27.24851
1.36037	1.94307	1.56211	1.48235	19.1276	34.72481
1.46606	0.35589	0.33612	0.0191	22.40046	6.15179
1.41215	1.54321	1.60269	1.49707	1.69556	29.75539
0.86455	1.54117	1.11476	0.77227	31.90766	8.89072
1.40941	0.67608	1.76098	0.72715	35.8235	30.69736
1.16627	0.54332	0.8025	0.66677	5.36486	22.38146
1.84335	1.97232	1.37622	1.02065	31.18462	22.30968
0.8335	0.43474	1.33633	0.17503	16.0725	12.41793
1.63447	1.48476	0.46318	0.3126	30.93304	1.27699
0.75817	1.22561	0.45565	0.66218	9.01884	6.60546
1.92285	0.25656	1.24431	0.34798	20.45029	35.97993
1.65199	0.74393	0.26605	0.29252	22.49315	5.46591
0.29556	0.37997	0.73512	1.48061	8.42033	16.0023
1.47664	0.68663	0.55237	1.04748	21.76512	26.77108
1.81977	0.90461	1.42492	1.11601	14.07814	10.44181
0.64508	0.91327	1.3362	0.56602	32.56882	29.75211
1.16776	1.26228	0.5819	0.37159	25.87368	32.12979
1.56426	1.31333	1.71214	1.25292	14.62953	12.15774
0.16744	0.13441	1.09386	0.04463	15.33138	31.76658
0.08408	1.75435	1.85124	1.61074	3.88239	16.19761
0.52172	1.90898	0.36722	1.41325	32.83062	33.92859
0.5813	0.54332	1.96228	0.65244	9.90474	8.77048
0.01903	0.60318	1.26053	1.0369	3.36566	34.39362
0.50454	0.19678	0.68931	1.73297	8.26138	30.81105
1.00868	1.15311	0.78073	1.08101	28.95213	28.08867
0.24698	1.28174	1.31234	0.11386	13.10279	38.66576
0.6548	1.86614	1.29977	0.69244	4.94245	11.28292
0.72082	1.78854	0.63477	1.50053	14.19819	39.92669
1.56738	1.69981	1.74692	0.71041	37.39567	9.1805
0.14176	0.86889	1.32959	1.1293	30.81542	8.7533
